구,법정동,단지명,면적,매매가,2개월전,2개월평균,최근거래,최근일자,괴리율,추세,전세평균,전세범위,매매건수,전세건수,준공,연식,여의도,청계산,독립문,통근가중,KB전세가율,할인율,갭,갭대출,갭필요현금,실거주대출,실거주필요현금,주상복합,총점_갭,총점_실거주,총점_전월세,S1,S2,S3,S4,S5,S6,S7,S8
구로구,고척동,서울가든,84㎡,6.75,6.63,6.75,7.05,02.25,6.3,-0.1,3.86,3.2~4.5,4,3,1989,37,30,59,50,47.4,58.9,22.1,2.89,0.86,2.14,4.72,2.14,False,45.0,43.5,49.0,2,4,6,3,4,7,10,8
구로구,고척동,대우,59㎡,6.23,,6.23,5.97,03.06,,8.9,,,7,0,1999,27,30,59,50,47.4,58.9,12.6,,,,4.36,1.95,False,64.0,57.0,53.0,9,4,6,3,4,5,8,8
구로구,오류동,한신플러스타운,59㎡,5.29,,5.29,5.3,02.10,,0.4,3.49,3.5~3.5,3,2,2002,24,24,53,44,41.4,58.9,25.7,1.8,0.21,1.65,3.7,1.65,False,50.0,48.5,52.0,4,4,3,5,4,5,10,8
구로구,구로동,우리유앤미,84㎡,6.5,,6.5,6.05,02.11,,-12.9,,4.0~4.0,2,1,2004,22,38,54,59,47.6,58.9,25.0,,,,4.55,2.05,False,41.0,38.5,44.0,2,4,3,3,4,5,10,8
구로구,개봉동,현대홈타운,59㎡,7.59,6.9,7.59,7.0,03.09,1.4,7.6,4.37,4.1~4.6,7,3,2001,25,20,49,40,37.4,58.9,-6.5,3.22,0.94,2.45,5.31,2.45,False,65.0,58.0,57.0,9,4,6,5,4,5,4,8
구로구,온수동,온수힐스테이트,84㎡,7.96,7.85,7.96,8.05,02.12,2.5,2.1,4.6,4.2~4.9,6,5,2010,16,26,55,46,43.4,58.9,8.1,3.36,0.97,2.59,5.57,2.59,False,58.5,55.5,57.0,6,4,6,5,4,6,8,8
구로구,구로동,신구로자이,84㎡,8.1,,8.1,8.3,02.28,,7.0,,5.3~5.3,4,1,2007,19,38,54,59,47.6,58.9,6.5,,,,5.67,2.64,False,67.5,60.0,55.0,9,6,6,3,4,6,8,8
구로구,오류동,동부(105동~106동),84㎡,6.0,6.0,6.0,6.0,02.10,0.0,0.0,,,2,0,1999,27,24,53,44,41.4,58.9,30.8,,,,4.2,1.87,False,50.0,48.5,52.0,4,4,3,5,4,5,10,8
구로구,고척동,고척월드메르디앙,84㎡,8.13,,8.13,8.0,02.19,,0.6,4.93,4.8~5.0,3,3,2011,15,30,59,50,47.4,58.9,6.2,3.2,0.76,2.66,5.69,2.66,False,50.0,45.5,48.0,4,6,3,3,4,7,8,8
구로구,구로동,구일우성,59㎡,5.56,5.5,5.56,5.5,03.06,0.0,1.0,3.3,2.9~3.7,8,4,1998,28,38,54,59,47.6,58.9,22.0,2.26,0.59,1.73,3.89,1.73,False,58.0,53.5,53.0,6,4,8,3,4,5,10,8
구로구,구로동,구일우성,84㎡,7.3,,7.3,7.05,02.25,,-6.6,5.0,5.0~5.0,2,2,1998,28,38,54,59,47.6,58.9,15.8,2.3,0.11,2.34,5.11,2.34,False,41.0,38.5,44.0,2,4,3,3,4,5,10,8
구로구,신도림동,대림1,84㎡,13.55,,13.55,13.9,02.28,,5.3,,7.6~7.6,2,1,1999,27,24,53,44,41.4,58.9,-56.4,,,,6.0,8.0,False,68.0,58.5,56.0,8,10,3,5,4,5,4,8
구로구,개봉동,한진,59㎡,5.9,5.98,5.9,5.7,03.07,-4.7,3.3,3.24,3.0~3.5,10,8,2000,26,20,49,40,37.4,58.9,17.2,2.66,0.89,1.83,4.13,1.83,False,61.0,58.5,59.0,6,4,8,5,4,5,10,8
구로구,구로동,순영웰라이빌1차,59㎡,4.89,4.9,4.89,4.8,02.07,-2.0,-0.1,3.43,3.1~3.9,3,4,2003,23,38,54,59,47.6,58.9,31.4,1.46,,1.51,3.42,1.52,False,41.0,38.5,44.0,2,4,3,3,4,5,10,8
구로구,구로동,신도림롯데아파트,84㎡,10.19,,10.19,10.45,02.14,,2.7,5.85,5.0~6.6,4,6,1999,27,38,54,59,47.6,58.9,-17.6,4.34,0.15,4.53,6.0,4.53,False,59.0,49.5,50.0,6,8,6,3,4,5,4,8
구로구,고척동,우성꿈동산,84㎡,5.52,5.1,5.52,5.4,02.03,5.9,3.2,,3.5~3.5,4,1,1996,30,30,59,50,47.4,58.9,36.3,,,,3.86,1.72,False,56.0,51.5,51.0,6,4,6,3,4,5,10,8
구로구,개봉동,영화,59㎡,6.45,,6.45,6.5,02.12,,1.6,,,2,0,1998,28,20,49,40,37.4,58.9,9.5,,,,4.51,2.03,False,55.0,51.5,53.0,6,4,3,5,4,5,8,8
구로구,구로동,우성(1058),84㎡,7.71,,7.71,8.0,02.12,,7.7,,4.0~4.0,2,1,1995,31,38,54,59,47.6,58.9,11.0,,,,5.4,2.49,False,61.0,54.0,50.0,9,4,3,3,4,5,8,8
구로구,신도림동,동아1,59㎡,12.2,12.15,12.2,12.2,01.26,0.4,0.4,4.92,4.3~5.8,2,5,1999,27,24,53,44,41.4,58.9,-71.2,7.28,1.08,6.6,6.0,6.6,False,56.0,48.5,52.0,4,10,3,5,4,5,4,8
구로구,고척동,센츄리,84㎡,6.38,,6.38,6.45,03.07,,-0.4,3.74,3.5~3.9,8,4,1994,32,30,59,50,47.4,58.9,26.4,2.64,0.73,2.0,4.47,2.0,False,46.0,43.5,49.0,2,4,8,3,4,5,10,8
구로구,구로동,다울숲,84㎡,6.85,,6.85,6.95,02.02,,3.0,,,2,0,2010,16,38,54,59,47.6,58.9,20.9,,,,4.79,2.17,False,53.5,49.5,49.0,6,4,3,3,4,6,10,8
구로구,개봉동,현대,59㎡,7.97,7.6,7.97,7.31,02.21,-3.8,-0.6,4.54,4.1~5.0,4,3,2001,25,20,49,40,37.4,58.9,-11.9,3.43,1.04,2.59,5.58,2.59,False,44.0,40.5,50.0,2,4,6,5,4,5,4,8
구로구,구로동,일신건영,59㎡,6.4,,6.4,6.8,02.10,,13.3,,4.6~4.6,2,1,1998,28,38,54,59,47.6,58.9,10.2,,,,4.48,2.01,False,64.0,56.5,51.0,10,4,3,3,4,5,8,8
구로구,개봉동,신개봉삼환,59㎡,5.8,5.77,5.8,5.8,02.14,0.5,0.5,,,2,0,2001,25,20,49,40,37.4,58.9,18.6,,,,4.06,1.8,False,50.0,48.5,52.0,4,4,3,5,4,5,10,8
구로구,구로동,신도림롯데아파트,59㎡,9.5,,9.5,9.7,03.02,,3.2,4.67,3.5~5.5,3,8,1999,27,38,54,59,47.6,58.9,-33.3,4.83,1.33,3.81,6.0,3.81,False,53.0,44.5,46.0,6,6,3,3,4,5,4,8
구로구,개봉동,한마을,84㎡,8.87,8.95,8.87,9.4,03.10,5.0,5.3,4.91,3.9~5.2,10,9,1999,27,20,49,40,37.4,58.9,-2.4,3.96,1.09,3.15,6.0,3.15,False,67.0,59.5,59.0,8,6,8,5,4,5,4,8
구로구,개봉동,두산,84㎡,6.12,6.0,6.12,6.2,02.13,3.3,0.2,3.62,2.9~4.3,8,2,1997,29,20,49,40,37.4,58.9,29.4,2.5,0.66,1.91,4.28,1.91,False,55.0,53.5,57.0,4,4,8,5,4,5,10,8
구로구,신도림동,동아2,59㎡,12.35,12.5,12.35,13.0,02.27,4.0,3.6,5.35,5.0~5.6,6,4,2000,26,24,53,44,41.4,58.9,-73.3,7.0,0.65,6.76,6.0,6.76,False,65.0,56.5,57.0,6,10,6,5,4,5,4,8
구로구,고척동,벽산베스트블루밍,84㎡,9.14,8.95,9.14,9.38,02.24,4.8,2.1,,4.9~4.9,3,1,2010,16,30,59,50,47.4,58.9,-5.5,,,,6.0,3.44,False,53.5,45.5,47.0,6,6,3,3,4,6,4,8
구로구,고척동,한일유앤아이,59㎡,6.0,5.65,6.0,6.0,02.06,6.2,3.1,4.05,4.0~4.1,3,2,2005,21,30,59,50,47.4,58.9,15.8,1.95,0.15,1.87,4.2,1.87,False,53.0,48.5,48.0,6,4,3,3,4,5,10,8
구로구,신도림동,동아3,59㎡,14.0,13.7,14.0,14.0,02.23,2.2,2.2,6.03,5.9~6.2,2,3,2000,26,24,53,44,41.4,58.9,-96.5,7.97,,8.43,6.0,8.46,False,62.0,53.5,54.0,6,10,3,5,4,5,4,8
구로구,구로동,구로현대,84㎡,8.25,7.78,8.25,8.0,02.12,2.8,6.0,4.21,3.2~4.5,3,6,1992,34,38,54,59,47.6,58.9,4.8,4.04,1.56,2.7,5.77,2.7,False,60.0,51.5,49.0,8,6,3,3,4,5,6,8
구로구,고척동,고척파크푸르지오,59㎡,10.4,9.25,10.4,10.4,02.21,12.4,12.4,4.98,4.3~5.5,2,3,2009,17,30,59,50,47.4,58.9,-46.0,5.42,1.02,4.74,6.0,4.74,False,68.5,57.5,52.0,10,8,3,3,4,6,4,8
구로구,구로동,신도림LG자이,84㎡,10.5,10.5,,10.5,01.20,0.0,7.1,6.37,5.8~6.6,2,6,2004,22,38,54,59,47.6,58.9,-21.2,4.13,,4.48,6.0,4.85,False,65.0,54.0,50.0,9,8,3,3,4,5,4,8
구로구,고척동,고척LIG리가1차,84㎡,8.78,8.78,,8.78,01.14,0.0,3.3,5.22,5.0~5.4,2,6,2009,17,30,59,50,47.4,58.9,-1.3,3.56,0.78,3.06,6.0,3.06,False,53.5,45.5,47.0,6,6,3,3,4,6,4,8
구로구,구로동,중앙하이츠(1269),84㎡,8.04,7.7,8.04,7.9,03.01,2.6,-1.2,4.65,4.0~5.0,7,5,2001,25,38,54,59,47.6,58.9,7.2,3.39,0.98,2.62,5.63,2.62,False,46.0,41.5,47.0,2,6,6,3,4,5,8,8
구로구,개봉동,영화아이닉스,84㎡,6.1,6.2,6.1,6.1,02.09,-1.6,-1.6,,,2,0,2005,21,20,49,40,37.4,58.9,29.6,,,,4.27,1.9,False,44.0,43.5,50.0,2,4,3,5,4,5,10,8
구로구,구로동,럭키,59㎡,5.2,5.49,5.2,5.2,02.07,-5.3,1.8,2.98,2.5~3.1,3,4,1992,34,38,54,59,47.6,58.9,27.0,2.22,0.66,1.62,3.64,1.62,False,53.0,48.5,48.0,6,4,3,3,4,5,10,8
구로구,구로동,구로현대,59㎡,6.15,6.1,6.15,6.3,03.07,3.3,2.5,3.53,3.4~3.7,4,3,1992,34,38,54,59,47.6,58.9,13.7,2.62,0.77,1.92,4.3,1.92,False,55.0,49.5,50.0,6,4,6,3,4,5,8,8
구로구,오류동,영풍마드레빌,84㎡,7.85,6.92,7.85,8.2,02.07,18.5,13.4,4.66,4.3~4.8,3,5,2002,24,24,53,44,41.4,58.9,9.4,3.19,0.83,2.55,5.49,2.55,False,67.0,61.5,57.0,10,4,3,5,4,5,8,8
구로구,오류동,동부골든,59㎡,4.5,4.55,4.5,4.5,02.14,-1.1,-1.1,,2.9~2.9,2,1,1998,28,24,53,44,41.4,58.9,36.8,,,,3.15,1.4,False,44.0,43.5,50.0,2,4,3,5,4,5,10,8
구로구,신도림동,동아1,84㎡,14.45,13.95,14.45,14.3,03.04,2.5,3.6,6.56,5.9~7.1,3,4,1999,27,24,53,44,41.4,58.9,-66.8,7.89,,8.37,6.0,8.93,False,62.0,53.5,54.0,6,10,3,5,4,5,4,8
구로구,개봉동,상우,59㎡,5.1,5.05,5.1,5.1,02.20,1.0,5.7,,3.9~3.9,3,1,1997,29,20,49,40,37.4,58.9,28.4,,,,3.57,1.59,False,62.0,58.5,56.0,8,4,3,5,4,5,10,8
구로구,구로동,주공1,84㎡,10.63,10.05,10.63,10.5,02.20,4.5,4.1,3.39,2.6~4.0,4,9,1986,40,38,54,59,47.6,58.9,-22.7,7.24,2.61,4.98,6.0,4.98,False,66.0,56.5,54.0,8,8,6,3,4,7,4,8
구로구,신도림동,우성2,84㎡,11.0,11.0,,11.0,01.14,0.0,6.8,5.0,5.0~5.0,2,2,1996,30,24,53,44,41.4,58.9,-27.0,6.0,1.0,5.36,6.0,5.36,False,65.0,56.5,55.0,8,8,3,5,4,5,4,8
구로구,신도림동,현대홈타운아파트,84㎡,10.0,10.8,10.0,10.0,03.09,-7.4,-7.4,,,2,0,1999,27,24,53,44,41.4,58.9,-15.4,,,,6.0,4.33,False,47.0,41.5,49.0,2,8,3,5,4,5,4,8
구로구,구로동,신도림태영타운,84㎡,13.42,13.2,13.42,13.5,03.05,2.3,4.2,6.25,5.2~7.0,9,11,2000,26,38,54,59,47.6,58.9,-54.9,7.17,,7.61,6.0,7.86,False,70.0,58.5,55.0,8,10,8,3,4,5,4,8
구로구,신도림동,우성3,84㎡,12.55,8.0,12.55,12.55,02.06,56.9,56.9,5.15,4.9~5.5,2,3,1993,33,24,53,44,41.4,58.9,-44.8,7.4,0.85,6.96,6.0,6.96,False,74.0,63.5,58.0,10,10,3,5,4,5,4,8
구로구,신도림동,우성5,59㎡,8.7,8.7,,8.7,01.12,0.0,0.0,,4.0~4.0,2,1,1994,32,24,53,44,41.4,58.9,-22.1,,,,6.0,2.97,False,50.0,44.5,50.0,4,6,3,5,4,5,4,8
구로구,개봉동,삼호,59㎡,6.42,5.35,6.42,6.3,02.28,17.8,10.3,,,4,0,1996,30,20,49,40,37.4,58.9,9.9,,,,4.49,2.02,False,70.0,64.5,60.0,10,4,6,5,4,5,8,8
구로구,고척동,청솔우성,59㎡,5.0,5.4,5.0,5.0,02.26,-7.4,-7.4,,,2,0,2000,26,30,59,50,47.4,58.9,29.8,,,,3.5,1.55,False,41.0,38.5,44.0,2,4,3,3,4,5,10,8
구로구,구로동,한신휴플러스(1280-0),59㎡,7.75,7.7,7.75,7.75,02.26,0.6,0.6,4.75,4.3~5.2,2,2,2007,19,38,54,59,47.6,58.9,-8.8,3.0,0.67,2.51,5.42,2.51,False,44.5,38.5,44.0,4,4,3,3,4,6,4,8
구로구,구로동,월드,84㎡,6.65,7.1,6.65,7.1,02.28,0.0,-6.3,,,3,0,1998,28,38,54,59,47.6,58.9,23.3,,,,4.66,2.1,False,41.0,38.5,44.0,2,4,3,3,4,5,10,8
구로구,개봉동,삼환,59㎡,5.7,5.5,5.7,5.7,02.24,3.6,3.6,3.42,3.1~3.7,2,2,1995,31,20,49,40,37.4,58.9,20.0,2.28,0.57,1.77,3.99,1.77,False,56.0,53.5,54.0,6,4,3,5,4,5,10,8
구로구,신도림동,우성1,84㎡,12.07,,12.07,12.15,02.24,,1.3,,5.5~5.5,2,1,1992,34,24,53,44,41.4,58.9,-39.3,,,,6.0,6.47,False,62.0,53.5,54.0,6,10,3,5,4,5,4,8
구로구,신도림동,대림e-편한세상4,84㎡,17.75,,17.75,16.8,02.27,,-10.2,8.91,8.8~9.0,2,2,2003,23,24,53,44,41.4,58.9,-104.9,8.84,,9.43,6.0,12.34,False,50.0,43.5,50.0,2,10,3,5,4,5,4,8
구로구,고척동,동아한신,84㎡,7.2,,7.2,7.0,02.24,,-5.4,,,2,0,2000,26,30,59,50,47.4,58.9,16.9,,,,5.04,2.3,False,41.0,38.5,44.0,2,4,3,3,4,5,10,8
구로구,구로동,뉴홍현솔레디움,84㎡,6.68,,6.68,6.65,02.13,,-0.7,,,2,0,2002,24,38,54,59,47.6,58.9,22.9,,,,4.68,2.11,False,41.0,38.5,44.0,2,4,3,3,4,5,10,8
구로구,구로동,구로두산,84㎡,7.92,,7.92,7.75,03.13,,0.3,4.07,3.8~4.6,3,5,1998,28,38,54,59,47.6,58.9,8.6,3.85,1.47,2.57,5.54,2.57,False,46.0,41.5,45.0,4,4,3,3,4,5,8,8
구로구,오류동,경남아너스빌,84㎡,7.48,,7.48,7.25,02.26,,-2.0,,,3,0,2003,23,24,53,44,41.4,58.9,13.7,,,,5.24,2.41,False,43.0,41.5,49.0,2,4,3,5,4,5,8,8
구로구,개봉동,영화,84㎡,7.58,,7.58,7.78,02.24,,1.5,,,4,0,1998,28,20,49,40,37.4,58.9,12.5,,,,5.31,2.45,False,58.0,54.5,56.0,6,4,6,5,4,5,8,8
구로구,구로동,신도림태영타운,59㎡,11.75,,11.75,12.0,02.28,,4.3,5.19,3.5~6.0,2,6,2000,26,38,54,59,47.6,58.9,-64.9,6.56,0.81,6.14,6.0,6.14,False,62.0,51.5,49.0,8,8,3,3,4,5,4,8
구로구,구로동,다솜금호,84㎡,6.86,,6.86,6.8,02.27,,-6.6,4.83,4.7~5.0,3,3,1995,31,38,54,59,47.6,58.9,20.8,2.03,,2.15,4.8,2.18,False,41.0,38.5,44.0,2,4,3,3,4,5,10,8
구로구,개봉동,개봉푸르지오,84㎡,9.05,,9.05,9.1,03.02,,0.8,5.38,5.2~5.6,4,9,2014,12,20,49,40,37.4,58.9,-4.4,3.67,0.62,3.35,6.0,3.35,False,54.0,49.5,55.0,4,6,6,5,4,7,4,8
구로구,개봉동,삼호,84㎡,6.89,,6.89,6.85,02.24,,-3.3,4.88,4.7~5.0,4,2,1996,30,20,49,40,37.4,58.9,20.5,2.01,,2.13,4.82,2.19,False,47.0,46.5,53.0,2,4,6,5,4,5,10,8
구로구,구로동,현대,59㎡,5.44,,5.44,5.45,03.06,,1.4,,,4,0,1988,38,38,54,59,47.6,58.9,23.6,,,,3.81,1.69,False,57.0,53.5,53.0,6,4,6,3,4,7,10,8
구로구,신도림동,미성,84㎡,7.78,,7.78,5.9,03.09,,-38.9,4.01,3.6~4.7,2,4,1987,39,24,53,44,41.4,58.9,10.2,3.77,1.44,2.52,5.45,2.52,False,44.0,43.5,51.0,2,4,3,5,4,7,8,8
구로구,고척동,경남1,59㎡,5.15,,5.15,5.3,02.19,,6.0,2.83,2.5~3.0,2,3,1998,28,30,59,50,47.4,58.9,27.7,2.32,0.77,1.6,3.6,1.6,False,59.0,53.5,50.0,8,4,3,3,4,5,10,8
구로구,구로동,한일유앤아이,84㎡,6.85,,6.85,7.0,02.14,,4.5,4.33,4.2~4.5,2,5,2006,20,38,54,59,47.6,58.9,20.9,2.52,0.46,2.17,4.79,2.17,False,59.5,54.5,51.0,8,4,3,3,4,6,10,8
구로구,구로동,일신건영,84㎡,7.71,,7.71,7.8,03.19,,-0.3,5.43,5.0~6.0,3,3,1998,28,38,54,59,47.6,58.9,11.0,2.28,,2.46,5.4,2.49,False,40.0,36.5,43.0,2,4,3,3,4,5,8,8
구로구,오류동,동선,59㎡,4.75,,4.75,4.735,03.02,,-1.0,,3.3~3.3,5,1,2004,22,24,53,44,41.4,58.9,33.3,,,,3.32,1.48,False,47.0,46.5,53.0,2,4,6,5,4,5,10,8
구로구,개봉동,대상,59㎡,4.42,,4.42,4.4,03.04,,5.9,,,3,0,1999,27,20,49,40,37.4,58.9,38.0,,,,3.09,1.37,False,62.0,58.5,56.0,8,4,3,5,4,5,10,8
구로구,구로동,우성에비뉴,84㎡,6.96,,6.96,6.7,03.14,,-7.2,,4.7~4.7,2,1,2008,18,38,54,59,47.6,58.9,19.7,,,,4.87,2.21,False,41.5,39.5,45.0,2,4,3,3,4,6,10,8
금천구,독산동,금천롯데캐슬골드파크3차,84㎡,12.16,12.2,12.16,11.95,03.09,-2.0,-0.0,7.41,7.2~7.8,7,5,2018,8,34,46,55,41.2,62.8,-54.7,4.75,,5.15,6.0,6.56,False,64.0,55.5,62.0,4,10,6,5,4,9,4,10
금천구,독산동,독산현대,59㎡,5.12,5.2,5.12,5.12,02.21,-1.5,-1.5,3.9,3.9~3.9,2,2,1999,27,34,46,55,41.2,62.8,12.4,1.22,,1.28,3.58,1.59,False,46.0,41.5,52.0,2,4,3,5,4,5,8,10
금천구,가산동,두산,59㎡,6.38,6.5,6.38,6.7,02.27,3.1,2.2,3.81,3.5~4.0,10,4,1998,28,34,50,55,43.6,62.8,-9.2,2.57,0.66,2.0,4.47,2.0,False,61.0,52.5,59.0,6,4,8,5,4,5,4,10
금천구,독산동,e편한세상독산더타워,59㎡,7.7,7.5,7.7,7.9,02.07,5.3,2.7,4.91,4.2~5.5,3,17,2019,7,34,46,55,41.2,62.8,-31.7,2.79,0.48,2.49,5.39,2.49,False,58.0,51.5,58.0,6,4,3,5,4,9,4,10
금천구,독산동,금천롯데캐슬골드파크3차,59㎡,9.9,9.5,9.9,10.0,02.22,5.3,2.8,5.88,5.2~6.3,13,16,2018,8,34,46,55,41.2,62.8,-69.4,4.02,0.12,4.23,6.0,4.23,False,66.0,58.5,64.0,6,6,8,5,4,9,4,10
금천구,독산동,금천롯데캐슬골드파크1차,84㎡,11.78,11.7,11.78,11.7,03.19,0.0,-0.7,6.67,5.0~8.0,10,9,2016,10,34,46,55,41.2,62.8,-49.9,5.11,,5.5,6.0,6.17,False,57.0,50.5,61.0,2,8,8,5,4,9,4,10
금천구,독산동,금천롯데캐슬골드파크1차,59㎡,9.5,9.97,9.5,9.5,02.07,-4.7,-4.7,4.12,3.1~6.0,3,11,2016,10,34,46,55,41.2,62.8,-62.5,5.38,1.88,3.81,6.0,3.81,False,49.0,43.5,55.0,2,6,3,5,4,9,4,10
금천구,가산동,두산,84㎡,7.34,6.6,7.34,7.45,03.10,12.9,4.3,4.6,4.2~5.0,6,5,1998,28,34,50,55,43.6,62.8,6.6,2.74,0.54,2.35,5.14,2.35,False,67.0,59.5,61.0,8,4,6,5,4,5,8,10
금천구,독산동,금천현대,59㎡,5.97,5.7,5.97,6.24,02.27,9.5,3.8,3.51,3.1~3.9,9,9,2002,24,34,46,55,41.2,62.8,-2.1,2.46,0.67,1.86,4.18,1.86,False,61.0,52.5,59.0,6,4,8,5,4,5,4,10
금천구,독산동,독산동중앙하이츠빌,84㎡,8.4,7.3,8.4,8.4,01.24,15.1,9.0,4.93,4.5~5.5,3,3,2004,22,34,46,55,41.2,62.8,-6.9,3.47,0.95,2.76,5.88,2.76,False,68.0,57.0,58.0,9,6,3,5,4,5,4,10
금천구,독산동,금천현대,84㎡,6.84,6.25,6.84,7.2,02.24,15.2,5.4,3.9,3.1~4.4,6,6,2002,24,34,46,55,41.2,62.8,13.0,2.94,0.89,2.17,4.79,2.17,False,67.0,59.5,61.0,8,4,6,5,4,5,8,10
금천구,독산동,진도1차,59㎡,4.3,3.85,4.3,4.3,02.09,11.7,11.7,3.2,3.0~3.3,2,3,1996,30,34,46,55,41.2,62.8,26.4,1.1,,1.15,3.01,1.34,False,71.0,63.5,61.0,10,4,3,5,4,5,10,10
금천구,독산동,금천롯데캐슬골드파크2차201동202동,59㎡,9.3,8.95,9.3,9.3,02.02,3.9,-0.9,,6.0~6.0,5,1,2017,9,34,46,55,41.2,62.8,-59.1,,,,6.0,3.61,False,52.0,46.5,58.0,2,6,6,5,4,9,4,10
금천구,독산동,신도브래뉴,59㎡,5.74,,5.74,5.8,03.09,,3.8,,3.7~3.7,3,1,2002,24,34,46,55,41.2,62.8,1.8,,,,4.02,1.79,False,57.0,49.5,55.0,6,4,3,5,4,5,6,10
영등포구,양평동5가,양평한신,59㎡,12.12,,12.12,13.4,02.21,,4.8,5.04,4.3~5.6,6,16,1996,30,11,44,43,30.8,47.5,-7.1,7.08,0.96,6.52,6.0,6.52,False,68.0,66.5,59.0,8,10,6,7,4,5,4,4
영등포구,신길동,우성2,84㎡,14.68,,14.68,15.0,02.21,,2.6,4.5,4.0~5.0,6,3,1986,40,25,42,46,35.2,47.5,-9.6,10.18,1.5,9.16,6.0,9.16,False,63.0,63.5,59.0,6,10,6,7,4,7,4,4
영등포구,대림동,보라매 신동아 파밀리에,84㎡,10.31,,10.31,11.95,03.09,,8.9,4.35,1.5~6.0,9,3,2016,10,22,38,43,31.6,47.5,23.0,5.96,1.65,4.65,6.0,4.65,False,75.0,79.0,68.0,9,8,8,7,4,9,10,4
영등포구,신길동,신길센트럴자이아파트,84㎡,18.8,19.1,18.8,18.9,02.10,-1.0,-1.6,7.45,6.0~10.0,3,20,2021,5,25,42,46,35.2,47.5,-40.4,11.35,,11.97,6.0,13.42,False,49.5,53.5,55.0,2,10,3,7,4,10,4,4
영등포구,신길동,보라매에스케이뷰,84㎡,19.05,19.15,19.05,19.6,02.01,2.3,-0.5,8.07,6.5~10.0,3,46,2020,6,25,42,46,35.2,47.5,-42.3,10.98,,11.61,6.0,13.68,False,49.0,52.5,54.0,2,10,3,7,4,9,4,4
영등포구,양평동2가,상록수,59㎡,5.93,6.2,5.93,5.85,02.11,-5.6,-3.3,3.43,2.4~4.1,4,3,1999,27,14,52,41,36.8,47.5,47.6,2.5,0.72,1.84,4.15,1.84,False,41.0,46.5,47.0,2,4,6,5,4,5,10,4
영등포구,신길동,우성1,84㎡,12.0,11.08,12.0,11.6,03.13,4.7,4.9,4.47,4.4~4.5,4,3,1986,40,25,42,46,35.2,47.5,10.4,7.53,1.53,6.4,6.0,6.4,False,71.0,72.5,63.0,8,10,6,7,4,7,8,4
영등포구,신길동,래미안에스티움,84㎡,19.2,18.9,19.2,19.7,03.16,4.2,4.1,,8.2~8.2,8,1,2017,9,25,42,46,35.2,47.5,-43.4,,,,6.0,13.83,False,72.0,72.5,65.0,8,10,8,7,4,9,4,4
영등포구,신길동,우성5,84㎡,8.2,8.6,8.2,8.2,01.31,-4.7,-4.7,4.69,4.3~5.0,2,3,1993,33,25,42,46,35.2,47.5,38.8,3.51,1.05,2.68,5.74,2.68,False,44.0,50.5,51.0,2,6,3,7,4,5,10,4
영등포구,당산동3가,당산어울림2차,84㎡,11.9,12.3,11.9,11.9,01.29,-3.3,-3.3,7.43,7.3~7.5,2,3,2009,17,16,44,38,32.8,47.5,11.1,4.47,,4.86,6.0,6.29,False,46.5,51.5,52.0,2,8,3,7,4,6,8,4
영등포구,영등포동7가,브라운스톤영등포,84㎡,10.0,10.05,10.0,10.0,01.31,-0.5,-8.4,6.3,6.2~6.5,3,4,2004,22,9,47,36,31.8,47.5,25.3,3.7,,4.03,6.0,4.33,False,47.0,52.5,52.0,2,8,3,7,4,5,10,4
영등포구,대림동,신대림자이2단지,84㎡,8.8,,8.8,9.05,02.27,,6.2,6.38,5.9~7.0,3,5,2007,19,22,38,43,31.6,47.5,34.3,2.42,,2.7,6.0,3.08,False,62.5,66.5,58.0,8,6,3,7,4,6,10,4
영등포구,당산동4가,당산삼성2차,84㎡,15.05,15.25,15.05,15.7,02.23,3.0,0.2,,6.1~6.1,4,1,1997,29,19,47,41,35.8,47.5,-12.4,,,,6.0,9.55,False,56.0,56.5,55.0,4,10,6,7,4,5,4,4
영등포구,대림동,e편한세상영등포아델포레,84㎡,15.5,15.0,15.5,15.6,02.27,4.0,3.3,7.49,6.0~8.4,3,13,2020,6,22,38,43,31.6,47.5,-15.8,8.01,,8.52,6.0,10.01,False,61.0,62.5,58.0,6,10,3,7,4,9,4,4
영등포구,양평동3가,양평현대6차,84㎡,13.78,13.73,13.78,13.35,02.13,-2.8,0.4,6.3,6.1~6.5,6,4,2000,26,16,54,43,38.8,47.5,-2.9,7.48,,7.93,6.0,8.23,False,53.0,51.5,49.0,4,10,6,5,4,5,4,4
영등포구,양평동3가,현대3차,84㎡,13.18,12.8,13.18,13.2,02.21,3.1,3.3,,,4,0,1991,35,16,54,43,38.8,47.5,1.6,,,,6.0,7.61,False,61.0,60.5,54.0,6,10,6,5,4,7,6,4
영등포구,신길동,경남,59㎡,10.11,9.4,10.11,10.45,02.07,11.2,7.3,4.67,4.0~6.0,5,3,1999,27,25,42,46,35.2,47.5,10.6,5.44,1.33,4.44,6.0,4.44,False,70.0,71.0,61.0,9,8,6,7,4,5,8,4
영등포구,신길동,래미안영등포프레비뉴,59㎡,15.68,,15.68,16.15,02.13,,7.9,6.34,5.9~6.8,3,5,2015,11,25,42,46,35.2,47.5,-38.6,9.34,,9.86,6.0,10.2,False,69.0,68.0,59.0,9,10,3,7,4,7,4,4
